SampleGroup1,SampleGroup2,Distance_km
IPB24G-202,IPB24H-133,1359.280
IPB24G-202,IPB4B-66,0.379
IPB24G-202,IPB4B-68,0.379
IPB24G-202,IPB4B-78,322.556
IPB24G-202,IPB4B-79,322.556
IPB24G-202,IPB4B-80,322.556
IPB24G-202,IPB4B-83,0.379
IPB24G-202,IPB6D-12,823.789
IPB24G-202,IPB6D-3,1019.077
IPB24G-202,IPB6D-5,1031.127
IPB24G-202,IPB6D-6,1019.077
IPB24G-202,IPB6D-7,1019.077
IPB24G-203,IPB24G-204,0.000
IPB24G-203,IPB24G-206,428.763
IPB24G-203,IPB24G-207,667.707
IPB24G-203,IPB24G-209,694.122
IPB24G-203,IPB24G-210,686.023
IPB24G-203,IPB24G-211,663.718
IPB24G-203,IPB24G-212,403.558
IPB24G-203,IPB24G-213,435.329
IPB24G-203,IPB24G-214,415.930
IPB24G-203,IPB24G-215,606.186
IPB24G-203,IPB24G-216,570.399
IPB24G-203,IPB24G-217,577.080
IPB24G-203,IPB24G-218,759.239
IPB24G-203,IPB24G-219,606.186
IPB24G-203,IPB24G-220,663.718
IPB24G-203,IPB24G-221,606.186
IPB24G-203,IPB24G-222,694.122
IPB24G-203,IPB24G-223,667.707
IPB24G-203,IPB24G-224,606.186
IPB24G-203,IPB24G-225,403.558
IPB24G-203,IPB24G-227,663.718
IPB24G-203,IPB24G-228,415.930
IPB24G-203,IPB24G-229,781.705
IPB24G-203,IPB24G-230,663.718
IPB24G-203,IPB24G-231,667.707
IPB24G-203,IPB24G-232,606.186
IPB24G-203,IPB24G-233,606.186
IPB24G-203,IPB24G-234,606.186
IPB24G-203,IPB24G-235,403.558
IPB24G-203,IPB24G-236,403.558
IPB24G-203,IPB24G-237,403.558
IPB24G-203,IPB24G-238,446.004
IPB24G-203,IPB24G-239,415.930
IPB24G-203,IPB24G-240,483.975
IPB24G-203,IPB24G-241,574.554
IPB24G-203,IPB24H-133,1359.280
IPB24G-203,IPB4B-66,0.379
IPB24G-203,IPB4B-68,0.379
IPB24G-203,IPB4B-76,320.274
IPB24G-203,IPB4B-78,322.556
IPB24G-203,IPB4B-79,322.556
IPB24G-203,IPB4B-80,322.556
IPB24G-203,IPB4B-83,0.379
IPB24G-203,IPB6D-12,823.789
IPB24G-203,IPB6D-3,1019.077
IPB24G-203,IPB6D-5,1031.127
IPB24G-203,IPB6D-6,1019.077
IPB24G-203,IPB6D-7,1019.077
IPB24G-204,IPB24G-206,428.763
IPB24G-204,IPB24G-207,667.707
IPB24G-204,IPB24G-209,694.122
IPB24G-204,IPB24G-210,686.023
IPB24G-204,IPB24G-211,663.718
IPB24G-204,IPB24G-212,403.558
IPB24G-204,IPB24G-213,435.329
IPB24G-204,IPB24G-214,415.930
IPB24G-204,IPB24G-215,606.186
IPB24G-204,IPB24G-216,570.399
IPB24G-204,IPB24G-217,577.080
IPB24G-204,IPB24G-218,759.239
IPB24G-204,IPB24G-219,606.186
IPB24G-204,IPB24G-220,663.718
IPB24G-204,IPB24G-221,606.186
IPB24G-204,IPB24G-222,694.122
IPB24G-204,IPB24G-223,667.707
IPB24G-204,IPB24G-224,606.186
IPB24G-204,IPB24G-225,403.558
IPB24G-204,IPB24G-227,663.718
IPB24G-204,IPB24G-228,415.930
IPB24G-204,IPB24G-229,781.705
IPB24G-204,IPB24G-230,663.718
IPB24G-204,IPB24G-231,667.707
IPB24G-204,IPB24G-232,606.186
IPB24G-204,IPB24G-233,606.186
IPB24G-204,IPB24G-234,606.186
IPB24G-204,IPB24G-235,403.558
IPB24G-204,IPB24G-236,403.558
IPB24G-204,IPB24G-237,403.558
IPB24G-204,IPB24G-238,446.004
IPB24G-204,IPB24G-239,415.930
IPB24G-204,IPB24G-240,483.975
IPB24G-204,IPB24G-241,574.554
IPB24G-204,IPB24H-133,1359.280
IPB24G-204,IPB4B-78,322.556
IPB24G-204,IPB4B-79,322.556
IPB24G-204,IPB4B-80,322.556
IPB24G-204,IPB4B-83,0.379
IPB24G-204,IPB6D-12,823.789
IPB24G-204,IPB6D-3,1019.077
IPB24G-204,IPB6D-5,1031.127
IPB24G-204,IPB6D-6,1019.077
IPB24G-204,IPB6D-7,1019.077
IPB24G-206,IPB24G-207,647.529
IPB24G-206,IPB24G-209,692.216
IPB24G-206,IPB24G-210,690.714
IPB24G-206,IPB24G-211,665.946
IPB24G-206,IPB24G-212,498.810
IPB24G-206,IPB24G-213,579.678
IPB24G-206,IPB24G-214,591.727
IPB24G-206,IPB24G-215,558.413
IPB24G-206,IPB24G-216,773.316
IPB24G-206,IPB24G-217,775.926
IPB24G-206,IPB24G-218,761.386
IPB24G-206,IPB24G-219,558.413
IPB24G-206,IPB24G-220,665.946
IPB24G-206,IPB24G-221,558.413
IPB24G-206,IPB24G-222,692.216
IPB24G-206,IPB24G-223,647.529
IPB24G-206,IPB24G-224,558.413
IPB24G-206,IPB24G-225,498.810
IPB24G-206,IPB24G-227,665.946
IPB24G-206,IPB24G-228,591.727
IPB24G-206,IPB24G-229,787.051
IPB24G-206,IPB24G-230,665.946
IPB24G-206,IPB24G-231,647.529
IPB24G-206,IPB24G-232,558.413
IPB24G-206,IPB24G-233,558.413
IPB24G-206,IPB24G-234,558.413
IPB24G-206,IPB24G-235,498.810
IPB24G-206,IPB24G-236,498.810
IPB24G-206,IPB24G-237,498.810
IPB24G-206,IPB24G-238,589.083
IPB24G-206,IPB24G-239,591.727
IPB24G-206,IPB24G-240,704.976
IPB24G-206,IPB24G-241,771.433
IPB24G-206,IPB24H-133,1447.914
IPB24G-206,IPB4B-78,107.106
IPB24G-206,IPB4B-79,107.106
IPB24G-206,IPB4B-80,107.106
IPB24G-206,IPB6D-12,633.289
IPB24G-206,IPB6D-3,765.410
IPB24G-206,IPB6D-5,785.828
IPB24G-206,IPB6D-6,765.410
IPB24G-206,IPB6D-7,765.410
IPB24G-207,IPB24G-209,47.240
IPB24G-207,IPB24G-210,50.705
IPB24G-207,IPB24G-211,35.337
IPB24G-207,IPB24G-212,268.151
IPB24G-207,IPB24G-213,275.522
IPB24G-207,IPB24G-214,313.616
IPB24G-207,IPB24G-215,89.635
IPB24G-207,IPB24G-216,353.513
IPB24G-207,IPB24G-217,348.137
IPB24G-207,IPB24G-218,113.880
IPB24G-207,IPB24G-219,89.635
IPB24G-207,IPB24G-220,35.337
IPB24G-207,IPB24G-221,89.635
IPB24G-207,IPB24G-222,47.240
IPB24G-207,IPB24G-223,0.000
IPB24G-207,IPB24G-224,89.635
IPB24G-207,IPB24G-225,268.151
IPB24G-207,IPB24G-227,35.337
IPB24G-207,IPB24G-228,313.616
IPB24G-207,IPB24G-229,139.526
IPB24G-207,IPB24G-230,35.337
IPB24G-207,IPB24G-231,0.000
IPB24G-207,IPB24G-232,89.635
IPB24G-207,IPB24G-233,89.635
IPB24G-207,IPB24G-234,89.635
IPB24G-207,IPB24G-235,268.151
IPB24G-207,IPB24G-236,268.151
IPB24G-207,IPB24G-237,268.151
IPB24G-207,IPB24G-238,269.590
IPB24G-207,IPB24G-239,313.616
IPB24G-207,IPB24G-240,367.087
IPB24G-207,IPB24G-241,343.760
IPB24G-207,IPB24H-133,803.021
IPB24G-207,IPB4B-78,637.771
IPB24G-207,IPB4B-79,637.771
IPB24G-207,IPB4B-80,637.771
IPB24G-207,IPB6D-12,292.291
IPB24G-207,IPB6D-3,502.132
IPB24G-207,IPB6D-5,498.808
IPB24G-207,IPB6D-6,502.132
IPB24G-207,IPB6D-7,502.132
IPB24G-209,IPB24G-210,11.749
IPB24G-209,IPB24G-211,30.577
IPB24G-209,IPB24G-212,291.037
IPB24G-209,IPB24G-213,285.057
IPB24G-209,IPB24G-214,320.979
IPB24G-209,IPB24G-215,135.971
IPB24G-209,IPB24G-216,335.203
IPB24G-209,IPB24G-217,329.012
IPB24G-209,IPB24G-218,70.625
IPB24G-209,IPB24G-219,135.971
IPB24G-209,IPB24G-220,30.577
IPB24G-209,IPB24G-221,135.971
IPB24G-209,IPB24G-222,0.000
IPB24G-209,IPB24G-223,47.240
IPB24G-209,IPB24G-224,135.971
IPB24G-209,IPB24G-225,291.037
IPB24G-209,IPB24G-227,30.577
IPB24G-209,IPB24G-228,320.979
IPB24G-209,IPB24G-229,96.155
IPB24G-209,IPB24G-230,30.577
IPB24G-209,IPB24G-231,47.240
IPB24G-209,IPB24G-232,135.971
IPB24G-209,IPB24G-233,135.971
IPB24G-209,IPB24G-234,135.971
IPB24G-209,IPB24G-235,291.037
IPB24G-209,IPB24G-236,291.037
IPB24G-209,IPB24G-237,291.037
IPB24G-209,IPB24G-238,277.648
IPB24G-209,IPB24G-239,320.979
IPB24G-209,IPB24G-240,359.624
IPB24G-209,IPB24G-241,324.988
IPB24G-209,IPB24H-133,756.998
IPB24G-209,IPB4B-13,516.226
IPB24G-209,IPB4B-15,507.799
IPB24G-209,IPB4B-5,995.333
IPB24G-209,IPB4B-67,693.743
IPB24G-209,IPB4B-78,679.428
IPB24G-209,IPB4B-79,679.428
IPB24G-209,IPB4B-80,679.428
IPB24G-209,IPB6D-12,321.988
IPB24G-209,IPB6D-3,525.313
IPB24G-209,IPB6D-5,519.812
IPB24G-209,IPB6D-6,525.313
IPB24G-209,IPB6D-7,525.313
IPB24G-210,IPB24G-211,25.122
IPB24G-210,IPB24G-212,282.642
IPB24G-210,IPB24G-213,274.619
IPB24G-210,IPB24G-214,310.249
IPB24G-210,IPB24G-215,136.756
IPB24G-210,IPB24G-216,323.594
IPB24G-210,IPB24G-217,317.438
IPB24G-210,IPB24G-218,75.464
IPB24G-210,IPB24G-219,136.756
IPB24G-210,IPB24G-220,25.122
IPB24G-210,IPB24G-221,136.756
IPB24G-210,IPB24G-222,11.749
IPB24G-210,IPB24G-223,50.705
IPB24G-210,IPB24G-224,136.756
IPB24G-210,IPB24G-225,282.642
IPB24G-210,IPB24G-227,25.122
IPB24G-210,IPB24G-228,310.249
IPB24G-210,IPB24G-229,100.403
IPB24G-210,IPB24G-230,25.122
IPB24G-210,IPB24G-231,50.705
IPB24G-210,IPB24G-232,136.756
IPB24G-210,IPB24G-233,136.756
IPB24G-210,IPB24G-234,136.756
IPB24G-210,IPB24G-235,282.642
IPB24G-210,IPB24G-236,282.642
IPB24G-210,IPB24G-237,282.642
IPB24G-210,IPB24G-238,267.056
IPB24G-210,IPB24G-239,310.249
IPB24G-210,IPB24G-240,347.923
IPB24G-210,IPB24G-241,313.396
IPB24G-210,IPB4B-13,525.876
IPB24G-210,IPB4B-14,525.876
IPB24G-210,IPB4B-15,517.607
IPB24G-210,IPB4B-68,685.645
IPB24G-210,IPB4B-78,676.137
IPB24G-210,IPB4B-79,676.137
IPB24G-210,IPB4B-80,676.137
IPB24G-210,IPB6D-12,332.026
IPB24G-210,IPB6D-3,536.283
IPB24G-210,IPB6D-5,530.979
IPB24G-210,IPB6D-6,536.283
IPB24G-210,IPB6D-7,536.283
IPB24G-211,IPB24G-212,260.832
IPB24G-211,IPB24G-213,257.733
IPB24G-211,IPB24G-214,294.452
IPB24G-211,IPB24G-215,113.974
IPB24G-211,IPB24G-216,321.361
IPB24G-211,IPB24G-217,315.700
IPB24G-211,IPB24G-218,100.163
IPB24G-211,IPB24G-219,113.974
IPB24G-211,IPB24G-220,0.000
IPB24G-211,IPB24G-221,113.974
IPB24G-211,IPB24G-222,30.577
IPB24G-211,IPB24G-223,35.337
IPB24G-211,IPB24G-224,113.974
IPB24G-211,IPB24G-225,260.832
IPB24G-211,IPB24G-227,0.000
IPB24G-211,IPB24G-228,294.452
IPB24G-211,IPB24G-229,125.327
IPB24G-211,IPB24G-230,0.000
IPB24G-211,IPB24G-231,35.337
IPB24G-211,IPB24G-232,113.974
IPB24G-211,IPB24G-233,113.974
IPB24G-211,IPB24G-234,113.974
IPB24G-211,IPB24G-235,260.832
IPB24G-211,IPB24G-236,260.832
IPB24G-211,IPB24G-237,260.832
IPB24G-211,IPB24G-238,250.770
IPB24G-211,IPB24G-239,294.452
IPB24G-211,IPB24G-240,339.503
IPB24G-211,IPB24G-241,311.432
IPB24G-211,IPB24H-133,782.249
IPB24G-211,IPB4B-78,651.016
IPB24G-211,IPB4B-79,651.016
IPB24G-211,IPB4B-80,651.016
IPB24G-211,IPB6D-12,326.658
IPB24G-211,IPB6D-3,534.926
IPB24G-211,IPB6D-5,530.876
IPB24G-211,IPB6D-6,534.926
IPB24G-211,IPB6D-7,534.926
IPB24G-212,IPB24G-213,84.304
IPB24G-212,IPB24G-214,110.115
IPB24G-212,IPB24G-215,223.618
IPB24G-212,IPB24G-216,278.570
IPB24G-212,IPB24G-217,280.114
IPB24G-212,IPB24G-218,355.698
IPB24G-212,IPB24G-219,223.618
IPB24G-212,IPB24G-220,260.832
IPB24G-212,IPB24G-221,223.618
IPB24G-212,IPB24G-222,291.037
IPB24G-212,IPB24G-223,268.151
IPB24G-212,IPB24G-224,223.618
IPB24G-212,IPB24G-225,0.000
IPB24G-212,IPB24G-227,260.832
IPB24G-212,IPB24G-228,110.115
IPB24G-212,IPB24G-229,378.359
IPB24G-212,IPB24G-230,260.832
IPB24G-212,IPB24G-231,268.151
IPB24G-212,IPB24G-232,223.618
IPB24G-212,IPB24G-233,223.618
IPB24G-212,IPB24G-234,223.618
IPB24G-212,IPB24G-235,0.000
IPB24G-212,IPB24G-236,0.000
IPB24G-212,IPB24G-237,0.000
IPB24G-212,IPB24G-238,92.172
IPB24G-212,IPB24G-239,110.115
IPB24G-212,IPB24G-240,224.118
IPB24G-212,IPB24G-241,275.391
IPB24G-212,IPB24H-133,988.683
IPB24G-212,IPB4B-78,450.177
IPB24G-212,IPB4B-79,450.177
IPB24G-212,IPB4B-80,450.177
IPB24G-212,IPB6D-12,485.254
IPB24G-212,IPB6D-3,700.552
IPB24G-212,IPB6D-5,705.241
IPB24G-212,IPB6D-6,700.552
IPB24G-212,IPB6D-7,700.552
IPB24G-213,IPB24G-214,39.648
IPB24G-213,IPB24G-215,257.795
IPB24G-213,IPB24G-216,194.823
IPB24G-213,IPB24G-217,196.772
IPB24G-213,IPB24G-218,340.018
IPB24G-213,IPB24G-219,257.795
IPB24G-213,IPB24G-220,257.733
IPB24G-213,IPB24G-221,257.795
IPB24G-213,IPB24G-222,285.057
IPB24G-213,IPB24G-223,275.522
IPB24G-213,IPB24G-224,257.795
IPB24G-213,IPB24G-225,84.304
IPB24G-213,IPB24G-227,257.733
IPB24G-213,IPB24G-228,39.648
IPB24G-213,IPB24G-229,359.299
IPB24G-213,IPB24G-230,257.733
IPB24G-213,IPB24G-231,275.522
IPB24G-213,IPB24G-232,257.795
IPB24G-213,IPB24G-233,257.795
IPB24G-213,IPB24G-234,257.795
IPB24G-213,IPB24G-235,84.304
IPB24G-213,IPB24G-236,84.304
IPB24G-213,IPB24G-237,84.304
IPB24G-213,IPB24G-238,11.062
IPB24G-213,IPB24G-239,39.648
IPB24G-213,IPB24G-240,141.839
IPB24G-213,IPB24G-241,192.154
IPB24G-213,IPB4B-13,799.325
IPB24G-213,IPB4B-14,799.325
IPB24G-213,IPB4B-68,434.962
IPB24G-213,IPB4B-78,525.319
IPB24G-213,IPB4B-79,525.319
IPB24G-213,IPB4B-80,525.319
IPB24G-213,IPB6D-12,529.560
IPB24G-213,IPB6D-3,746.690
IPB24G-213,IPB6D-5,748.734
IPB24G-213,IPB6D-6,746.690
IPB24G-213,IPB6D-7,746.690
IPB24G-214,IPB24G-215,297.426
IPB24G-214,IPB24G-216,182.908
IPB24G-214,IPB24G-217,186.494
IPB24G-214,IPB24G-218,373.245
IPB24G-214,IPB24G-219,297.426
IPB24G-214,IPB24G-220,294.452
IPB24G-214,IPB24G-221,297.426
IPB24G-214,IPB24G-222,320.979
IPB24G-214,IPB24G-223,313.616
IPB24G-214,IPB24G-224,297.426
IPB24G-214,IPB24G-225,110.115
IPB24G-214,IPB24G-227,294.452
IPB24G-214,IPB24G-228,0.000
IPB24G-214,IPB24G-229,391.447
IPB24G-214,IPB24G-230,294.452
IPB24G-214,IPB24G-231,313.616
IPB24G-214,IPB24G-232,297.426
IPB24G-214,IPB24G-233,297.426
IPB24G-214,IPB24G-234,297.426
IPB24G-214,IPB24G-235,110.115
IPB24G-214,IPB24G-236,110.115
IPB24G-214,IPB24G-237,110.115
IPB24G-214,IPB24G-238,44.035
IPB24G-214,IPB24G-239,0.000
IPB24G-214,IPB24G-240,116.092
IPB24G-214,IPB24G-241,182.370
IPB24G-214,IPB24H-133,945.080
IPB24G-214,IPB4B-13,833.188
IPB24G-214,IPB4B-78,531.086
IPB24G-214,IPB4B-79,531.086
IPB24G-214,IPB4B-80,531.086
IPB24G-214,IPB6D-12,569.088
IPB24G-214,IPB6D-3,786.201
IPB24G-214,IPB6D-5,788.336
IPB24G-214,IPB6D-6,786.201
IPB24G-214,IPB6D-7,786.201
IPB24G-215,IPB24G-216,383.065
IPB24G-215,IPB24G-217,379.382
IPB24G-215,IPB24G-218,203.361
IPB24G-215,IPB24G-219,0.000
IPB24G-215,IPB24G-220,113.974
IPB24G-215,IPB24G-221,0.000
IPB24G-215,IPB24G-222,135.971
IPB24G-215,IPB24G-223,89.635
IPB24G-215,IPB24G-224,0.000
IPB24G-215,IPB24G-225,223.618
IPB24G-215,IPB24G-227,113.974
IPB24G-215,IPB24G-228,297.426
IPB24G-215,IPB24G-229,228.928
IPB24G-215,IPB24G-230,113.974
IPB24G-215,IPB24G-231,89.635
IPB24G-215,IPB24G-232,0.000
IPB24G-215,IPB24G-233,0.000
IPB24G-215,IPB24G-234,0.000
IPB24G-215,IPB24G-235,223.618
IPB24G-215,IPB24G-236,223.618
IPB24G-215,IPB24G-237,223.618
IPB24G-215,IPB24G-238,255.265
IPB24G-215,IPB24G-239,297.426
IPB24G-215,IPB24G-240,376.167
IPB24G-215,IPB24G-241,374.551
IPB24G-215,IPB4B-78,551.801
IPB24G-215,IPB4B-79,551.801
IPB24G-215,IPB4B-80,551.801
IPB24G-215,IPB6D-12,272.384
IPB24G-215,IPB6D-3,489.471
IPB24G-215,IPB6D-5,491.003
IPB24G-215,IPB6D-6,489.471
IPB24G-215,IPB6D-7,489.471
IPB24G-216,IPB24G-217,8.639
IPB24G-216,IPB24G-218,355.914
IPB24G-216,IPB24G-219,383.065
IPB24G-216,IPB24G-220,321.361
IPB24G-216,IPB24G-221,383.065
IPB24G-216,IPB24G-222,335.203
IPB24G-216,IPB24G-223,353.513
IPB24G-216,IPB24G-224,383.065
IPB24G-216,IPB24G-225,278.570
IPB24G-216,IPB24G-227,321.361
IPB24G-216,IPB24G-228,182.908
IPB24G-216,IPB24G-229,363.313
IPB24G-216,IPB24G-230,321.361
IPB24G-216,IPB24G-231,353.513
IPB24G-216,IPB24G-232,383.065
IPB24G-216,IPB24G-233,383.065
IPB24G-216,IPB24G-234,383.065
IPB24G-216,IPB24G-235,278.570
IPB24G-216,IPB24G-236,278.570
IPB24G-216,IPB24G-237,278.570
IPB24G-216,IPB24G-238,186.402
IPB24G-216,IPB24G-239,182.908
IPB24G-216,IPB24G-240,86.542
IPB24G-216,IPB24G-241,10.632
IPB24G-216,IPB4B-78,713.965
IPB24G-216,IPB4B-79,713.965
IPB24G-216,IPB4B-80,713.965
IPB24G-216,IPB6D-12,643.805
IPB24G-216,IPB6D-3,855.630
IPB24G-216,IPB6D-5,852.142
IPB24G-216,IPB6D-6,855.630
IPB24G-216,IPB6D-7,855.630
IPB24G-217,IPB24G-218,348.657
IPB24G-217,IPB24G-219,379.382
IPB24G-217,IPB24G-220,315.700
IPB24G-217,IPB24G-221,379.382
IPB24G-217,IPB24G-222,329.012
IPB24G-217,IPB24G-223,348.137
IPB24G-217,IPB24G-224,379.382
IPB24G-217,IPB24G-225,280.114
IPB24G-217,IPB24G-227,315.700
IPB24G-217,IPB24G-228,186.494
IPB24G-217,IPB24G-229,355.749
IPB24G-217,IPB24G-230,315.700
IPB24G-217,IPB24G-231,348.137
IPB24G-217,IPB24G-232,379.382
IPB24G-217,IPB24G-233,379.382
IPB24G-217,IPB24G-234,379.382
IPB24G-217,IPB24G-235,280.114
IPB24G-217,IPB24G-236,280.114
IPB24G-217,IPB24G-237,280.114
IPB24G-217,IPB24G-238,188.043
IPB24G-217,IPB24G-239,186.494
IPB24G-217,IPB24G-240,93.596
IPB24G-217,IPB24G-241,5.027
IPB24G-217,IPB24H-133,788.852
IPB24G-217,IPB4B-78,717.546
IPB24G-217,IPB4B-79,717.546
IPB24G-217,IPB4B-80,717.546
IPB24G-217,IPB6D-12,638.898
IPB24G-217,IPB6D-3,850.264
IPB24G-217,IPB6D-5,846.565
IPB24G-217,IPB6D-6,850.264
IPB24G-217,IPB6D-7,850.264
IPB24G-218,IPB24G-219,203.361
IPB24G-218,IPB24G-220,100.163
IPB24G-218,IPB24G-221,203.361
IPB24G-218,IPB24G-222,70.625
IPB24G-218,IPB24G-223,113.880
IPB24G-218,IPB24G-224,203.361
IPB24G-218,IPB24G-225,355.698
IPB24G-218,IPB24G-227,100.163
IPB24G-218,IPB24G-228,373.245
IPB24G-218,IPB24G-229,25.705
IPB24G-218,IPB24G-230,100.163
IPB24G-218,IPB24G-231,113.880
IPB24G-218,IPB24G-232,203.361
IPB24G-218,IPB24G-233,203.361
IPB24G-218,IPB24G-234,203.361
IPB24G-218,IPB24G-235,355.698
IPB24G-218,IPB24G-236,355.698
IPB24G-218,IPB24G-237,355.698
IPB24G-218,IPB24G-238,331.488
IPB24G-218,IPB24G-239,373.245
IPB24G-218,IPB24G-240,394.798
IPB24G-218,IPB24G-241,345.318
IPB24G-218,IPB24H-133,689.795
IPB24G-218,IPB4B-78,749.945
IPB24G-218,IPB4B-79,749.945
IPB24G-218,IPB4B-80,749.945
IPB24G-218,IPB6D-12,343.450
IPB24G-218,IPB6D-3,531.436
IPB24G-218,IPB6D-5,522.437
IPB24G-218,IPB6D-6,531.436
IPB24G-218,IPB6D-7,531.436
IPB24G-219,IPB24G-220,113.974
IPB24G-219,IPB24G-221,0.000
IPB24G-219,IPB24G-222,135.971
IPB24G-219,IPB24G-223,89.635
IPB24G-219,IPB24G-224,0.000
IPB24G-219,IPB24G-225,223.618
IPB24G-219,IPB24G-227,113.974
IPB24G-219,IPB24G-228,297.426
IPB24G-219,IPB24G-229,228.928
IPB24G-219,IPB24G-230,113.974
IPB24G-219,IPB24G-231,89.635
IPB24G-219,IPB24G-232,0.000
IPB24G-219,IPB24G-233,0.000
IPB24G-219,IPB24G-234,0.000
IPB24G-219,IPB24G-235,223.618
IPB24G-219,IPB24G-236,223.618
IPB24G-219,IPB24G-237,223.618
IPB24G-219,IPB24G-238,255.265
IPB24G-219,IPB24G-239,297.426
IPB24G-219,IPB24G-240,376.167
IPB24G-219,IPB24G-241,374.551
IPB24G-219,IPB4B-78,551.801
IPB24G-219,IPB4B-79,551.801
IPB24G-219,IPB4B-80,551.801
IPB24G-219,IPB6D-12,272.384
IPB24G-219,IPB6D-3,489.471
IPB24G-219,IPB6D-5,491.003
IPB24G-219,IPB6D-6,489.471
IPB24G-219,IPB6D-7,489.471
IPB24G-220,IPB24G-221,113.974
IPB24G-220,IPB24G-222,30.577
IPB24G-220,IPB24G-223,35.337
IPB24G-220,IPB24G-224,113.974
IPB24G-220,IPB24G-225,260.832
IPB24G-220,IPB24G-227,0.000
IPB24G-220,IPB24G-228,294.452
IPB24G-220,IPB24G-229,125.327
IPB24G-220,IPB24G-230,0.000
IPB24G-220,IPB24G-231,35.337
IPB24G-220,IPB24G-232,113.974
IPB24G-220,IPB24G-233,113.974
IPB24G-220,IPB24G-234,113.974
IPB24G-220,IPB24G-235,260.832
IPB24G-220,IPB24G-236,260.832
IPB24G-220,IPB24G-237,260.832
IPB24G-220,IPB24G-238,250.770
IPB24G-220,IPB24G-239,294.452
IPB24G-220,IPB24G-240,339.503
IPB24G-220,IPB24G-241,311.432
IPB24G-220,IPB24H-133,782.249
IPB24G-220,IPB4B-78,651.016
IPB24G-220,IPB4B-79,651.016
IPB24G-220,IPB4B-80,651.016
IPB24G-220,IPB6D-12,326.658
IPB24G-220,IPB6D-3,534.926
IPB24G-220,IPB6D-5,530.876
IPB24G-220,IPB6D-6,534.926
IPB24G-220,IPB6D-7,534.926
IPB24G-221,IPB24G-222,135.971
IPB24G-221,IPB24G-223,89.635
IPB24G-221,IPB24G-224,0.000
IPB24G-221,IPB24G-225,223.618
IPB24G-221,IPB24G-227,113.974
IPB24G-221,IPB24G-228,297.426
IPB24G-221,IPB24G-229,228.928
IPB24G-221,IPB24G-230,113.974
IPB24G-221,IPB24G-231,89.635
IPB24G-221,IPB24G-232,0.000
IPB24G-221,IPB24G-233,0.000
IPB24G-221,IPB24G-234,0.000
IPB24G-221,IPB24G-235,223.618
IPB24G-221,IPB24G-236,223.618
IPB24G-221,IPB24G-237,223.618
IPB24G-221,IPB24G-238,255.265
IPB24G-221,IPB24G-239,297.426
IPB24G-221,IPB24G-240,376.167
IPB24G-221,IPB24G-241,374.551
IPB24G-221,IPB24H-133,892.637
IPB24G-221,IPB4B-78,551.801
IPB24G-221,IPB4B-79,551.801
IPB24G-221,IPB4B-80,551.801
IPB24G-221,IPB6D-12,272.384
IPB24G-221,IPB6D-3,489.471
IPB24G-221,IPB6D-5,491.003
IPB24G-221,IPB6D-6,489.471
IPB24G-221,IPB6D-7,489.471
IPB24G-222,IPB24G-223,47.240
IPB24G-222,IPB24G-224,135.971
IPB24G-222,IPB24G-225,291.037
IPB24G-222,IPB24G-227,30.577
IPB24G-222,IPB24G-228,320.979
IPB24G-222,IPB24G-229,96.155
IPB24G-222,IPB24G-230,30.577
IPB24G-222,IPB24G-231,47.240
IPB24G-222,IPB24G-232,135.971
IPB24G-222,IPB24G-233,135.971
IPB24G-222,IPB24G-234,135.971
IPB24G-222,IPB24G-235,291.037
IPB24G-222,IPB24G-236,291.037
IPB24G-222,IPB24G-237,291.037
IPB24G-222,IPB24G-238,277.648
IPB24G-222,IPB24G-239,320.979
IPB24G-222,IPB24G-240,359.624
IPB24G-222,IPB24G-241,324.988
IPB24G-222,IPB24H-133,756.998
IPB24G-222,IPB4B-5,995.333
IPB24G-222,IPB4B-78,679.428
IPB24G-222,IPB4B-79,679.428
IPB24G-222,IPB4B-80,679.428
IPB24G-222,IPB6D-12,321.988
IPB24G-222,IPB6D-3,525.313
IPB24G-222,IPB6D-5,519.812
IPB24G-222,IPB6D-6,525.313
IPB24G-222,IPB6D-7,525.313
IPB24G-223,IPB24G-224,89.635
IPB24G-223,IPB24G-225,268.151
IPB24G-223,IPB24G-227,35.337
IPB24G-223,IPB24G-228,313.616
IPB24G-223,IPB24G-229,139.526
IPB24G-223,IPB24G-230,35.337
IPB24G-223,IPB24G-231,0.000
IPB24G-223,IPB24G-232,89.635
IPB24G-223,IPB24G-233,89.635
IPB24G-223,IPB24G-234,89.635
IPB24G-223,IPB24G-235,268.151
IPB24G-223,IPB24G-236,268.151
IPB24G-223,IPB24G-237,268.151
IPB24G-223,IPB24G-238,269.590
IPB24G-223,IPB24G-239,313.616
IPB24G-223,IPB24G-240,367.087
IPB24G-223,IPB24G-241,343.760
IPB24G-223,IPB24H-133,803.021
IPB24G-223,IPB4B-78,637.771
IPB24G-223,IPB4B-79,637.771
IPB24G-223,IPB4B-80,637.771
IPB24G-223,IPB6D-12,292.291
IPB24G-223,IPB6D-3,502.132
IPB24G-223,IPB6D-5,498.808
IPB24G-223,IPB6D-6,502.132
IPB24G-223,IPB6D-7,502.132
IPB24G-224,IPB24G-225,223.618
IPB24G-224,IPB24G-227,113.974
IPB24G-224,IPB24G-228,297.426
IPB24G-224,IPB24G-229,228.928
IPB24G-224,IPB24G-230,113.974
IPB24G-224,IPB24G-231,89.635
IPB24G-224,IPB24G-232,0.000
IPB24G-224,IPB24G-233,0.000
